OBJECTID,SITE_NAME_radius,X_radius,Y_radius,EXTENT_EASTING_1_radius,EXTENT_NORTHING_1_radius,EXTENT_EASTING_2_radius,EXTENT_NORTHING_2_radius,LATIN_NAME_radius,COMMON_NAME_radius,FULL_COMMON_NAME_radius,TREE_SPECIES_radius,CROWN_WIDTH_radius,CROWN_HEIGHT_radius,DBH_radius,PLANTING_SEASON_radius,CROWN_AREA_MIDPOINT,SENSOR_ID,ASSET_ID,SITE_NAME_full,PLOT_NO,FEATURE_ID,LOCATION,TYPE,PRIM_MEAS,UNIT,SITE_CODE,FEAT_GP,X_full,Y_full,DEAD,CLASSIFICATION,EXTENT_EASTING_1_full,EXTENT_NORTHING_1_full,EXTENT_EASTING_2_full,EXTENT_NORTHING_2_full,LAYERS,LATIN_CODE,LATIN_NAME_full,FEATURE_TYPE_NAME,COMMON_NAME_full,FULL_COMMON_NAME_full,CROWN_HEIGHT_full,CROWN_WIDTH_full,CROWN_AREA,DBH_full,LOCATION_RISK_ZONE,EPICORMIC,INSURANCE_CLAIM_HISTORY,CENTRAL_ASSET_ID,CONTRACT_AREA_NAME,CUSTOMER,DEAD_FLAG,FEATURE_GROUP,FEATURE_GROUP_CODE,FEATURETYPECODE,NOTES,REVISION_NO,TREE_SPECIES_full,TREE_MODIFIED_RISK,CANOPY_SIZE_AT_MATURITY,SPONSORSHIP,SPONSORSHIP_PACKAGE,PLANTING_SEASON_full,PLANTING_FUNDER,PLANTING_NOTES,SPECIES_NOTES,TREE_TYPE,JOBS_REQUIRED,SERVICES_VISIBILITY,CONSTRAINTS,CANCELLATION_REASON,NOTES_FOR_STATUS,CANCELLATION_NOTES,created_user,created_date,last_edited_user,last_edited_date,DBH_clean,CROWN_HEIGHT_clean,tree_group,CROWN_HEIGHT_interpolated,height_imputed_flag,height_model_source,height_model_group
26649766,Castle Park,359322.56,173185.8,359322.56,173185.8,359322.56,173185.8,Tilia cordata,Lime,Small-leaved lime,Tilia cordata,10.0,10.0,0.41,Not Applicable,60.05,500,PK00182428,Castle Park,200344.0,,,PK: Tree - Parks and Green Spa,1,Number,CASTPA,TR,359322.56,173185.8,N,RY45,359322.56,173185.8,359322.56,173185.8,,TICO,Tilia cordata,,Lime,Small-leaved lime,10 Metres,10 Metres,20.1 - 100 M2 (New),41 Centimetres,Risk Zone C (4),,No Code Allocated,PK00182428,,,N,,TR,,,,Tilia cordata,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,41.0,10.0,deciduous,10.0,0.0,observed,observed
26649780,Castle Park,359329.54,173185.21,359329.54,173185.21,359329.54,173185.21,Ulmus x hollandica,Elm,Dutch elm cultivar,Ulmus x hollandica,4.0,5.0,0.2,Not Applicable,,500,PK00500832,Castle Park,200364.0,,,PK: Tree - Parks and Green Spa,1,Number,CASTPA,TR,359329.54,173185.21,N,RY01,359329.54,173185.21,359329.54,173185.21,,ULXH,Ulmus x hollandica,,Elm,Dutch elm cultivar,5 Metres,4 Metres,,20 Centimetres,Risk Zone C (4),,No Code Allocated,PK00500832,,,N,,TR,,,,Ulmus x hollandica,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,20.0,5.0,deciduous,5.0,0.0,observed,observed
26649782,Castle Park,359382.43,173143.63,359382.43,173143.63,359382.43,173143.63,Magnolia - Species Unknown,Magnolia,Unidentified magnolia,Magnolia - Species Unknown,4.0,3.0,0.2,Not Applicable,,500,PK00501166,Castle Park,200366.0,,,PK: Tree - Parks and Green Spa,1,Number,CASTPA,TR,359382.43,173143.63,N,RY01,359382.43,173143.63,359382.43,173143.63,,MAZX,Magnolia - Species Unknown,,Magnolia,Unidentified magnolia,3 Metres,4 Metres,,20 Centimetres,Risk Zone C (4),,No Code Allocated,PK00501166,,,N,,TR,,,,Magnolia - Species Unknown,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,20.0,3.0,deciduous,3.0,0.0,observed,observed
26649810,Castle Park,359398.94,173124.37,359398.94,173124.37,359398.94,173124.37,Tilia x europea,Lime,European lime,Tilia x europea,13.0,12.0,0.48,Not Applicable,150.05,500,PK00065120,Castle Park,200197.0,,,PK: Tree - Parks and Green Spa,1,Number,CASTPA,TR,359398.94,173124.37,N,RY45,359398.94,173124.37,359398.94,173124.37,,TIXE,Tilia x europea,,Lime,European lime,12 Metres,13 Metres,100.1 - 200 M2 (New),48 Centimetres,Risk Zone B (3),,No Code Allocated,PK00065120,,,N,,TR,,,,Tilia x europea,Risk Zone B (3),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,48.0,12.0,deciduous,12.0,0.0,observed,observed
26649811,Castle Park,359392.92,173140.77,359392.92,173140.77,359392.92,173140.77,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,13.0,8.0,0.37,Not Applicable,60.05,500,PK00065128,Castle Park,200205.0,,,PK: Tree - Parks and Green Spa,1,Number,CASTPA,TR,359392.92,173140.77,N,RY45,359392.92,173140.77,359392.92,173140.77,,PISY,Pinus sylvestris,,Scots Pine,Scots pine,8 Metres,13 Metres,20.1 - 100 M2 (New),37 Centimetres,Risk Zone C (4),,No Code Allocated,PK00065128,,,N,,TR,,,,Pinus sylvestris,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,37.0,8.0,evergreen,8.0,0.0,observed,observed
26649812,Castle Park,359340.35,173205.48,359340.35,173205.48,359340.35,173205.48,Tilia tomentosa,Lime,Silver lime,Tilia tomentosa,16.0,11.0,0.44,Not Applicable,150.05,500,PK00065161,Castle Park,200238.0,,,PK: Tree - Parks and Green Spa,1,Number,CASTPA,TR,359340.35,173205.48,N,RY45,359340.35,173205.48,359340.35,173205.48,,TITO,Tilia tomentosa,,Lime,Silver lime,11 Metres,16 Metres,100.1 - 200 M2 (New),44 Centimetres,Risk Zone C (4),,No Code Allocated,PK00065161,,,N,,TR,,,,Tilia tomentosa,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,44.0,11.0,deciduous,11.0,0.0,observed,observed
26649814,Castle Park,359340.88,173230.82,359340.88,173230.82,359340.88,173230.82,Acer campestre,Field Maple,Field maple,Acer campestre,11.0,10.0,0.25,Not Applicable,150.05,500,PK00065237,Castle Park,200314.0,,,PK: Tree - Parks and Green Spa,1,Number,CASTPA,TR,359340.88,173230.82,N,RY45,359340.88,173230.82,359340.88,173230.82,,ACC2,Acer campestre,,Field Maple,Field maple,10 Metres,11 Metres,100.1 - 200 M2 (New),25 Centimetres,Risk Zone C (4),,No Code Allocated,PK00065237,,,N,,TR,,,,Acer campestre,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,25.0,10.0,deciduous,10.0,0.0,observed,observed
26649815,Castle Park,359411.51,173179.76,359411.51,173179.76,359411.51,173179.76,Pinus sylvestris,Scots Pine,Scots pine,Pinus sylvestris,7.0,10.0,0.23,Not Applicable,60.05,500,PK00065242,Castle Park,200319.0,,,PK: Tree - Parks and Green Spa,1,Number,CASTPA,TR,359411.51,173179.76,N,RY45,359411.51,173179.76,359411.51,173179.76,,PISY,Pinus sylvestris,,Scots Pine,Scots pine,10 Metres,7 Metres,20.1 - 100 M2 (New),23 Centimetres,Risk Zone C (4),,No Code Allocated,PK00065242,,,N,,TR,,,,Pinus sylvestris,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,23.0,10.0,evergreen,10.0,0.0,observed,observed
26650410,St Michael On The Mount Church Of Englan,358456.44,173258.63,358456.44,173258.63,358456.44,173258.63,Salix babylonica,Willow,Weeping willow,Salix babylonica,18.0,12.0,0.59,Not Applicable,275.05,501,PK00082300,St Michael On The Mount Church Of Englan,200001.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358456.44,173258.63,N,RY02,358456.44,173258.63,358456.44,173258.63,,SABA,Salix babylonica,,Willow,Weeping willow,12 Metres,18 Metres,200.1 - 350 M2 (New),59 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082300,,,N,,TR,,,,Salix babylonica,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,59.0,12.0,deciduous,12.0,0.0,observed,observed
26650411,St Michael On The Mount Church Of Englan,358489.48,173250.7,358489.48,173250.7,358489.48,173250.7,Chamaecyparis lawsoniana,Cypress,Lawson's cypress,Chamaecyparis lawsoniana,6.0,13.0,0.41,Not Applicable,60.05,501,PK00082301,St Michael On The Mount Church Of Englan,200002.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358489.48,173250.7,N,RY02,358489.48,173250.7,358489.48,173250.7,,CHLA,Chamaecyparis lawsoniana,,Cypress,Lawson's cypress,13 Metres,6 Metres,20.1 - 100 M2 (New),41 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082301,,,N,,TR,,,,Chamaecyparis lawsoniana,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,41.0,13.0,evergreen,13.0,0.0,observed,observed
26650412,St Michael On The Mount Church Of Englan,358481.7,173211.6,358481.7,173211.6,358481.7,173211.6,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,18.0,17.0,0.81,Not Applicable,275.05,501,PK00082302,St Michael On The Mount Church Of Englan,200003.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358481.7,173211.6,N,RY02,358481.7,173211.6,358481.7,173211.6,,PLAC,Platanus x acerifolia,,Plane,London plane,17 Metres,18 Metres,200.1 - 350 M2 (New),81 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082302,,,N,,TR,,,,Platanus x acerifolia,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,81.0,17.0,deciduous,17.0,0.0,observed,observed
26650413,St Michael On The Mount Church Of Englan,358500.66,173243.07,358500.66,173243.07,358500.66,173243.07,Prunus serrula,Cherry,Tibetan cherry,Prunus serrula,6.0,4.0,0.14,Not Applicable,10.0,501,PK00082303,St Michael On The Mount Church Of Englan,200004.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358500.66,173243.07,N,RY02,358500.66,173243.07,358500.66,173243.07,,PRS3,Prunus serrula,,Cherry,Tibetan cherry,4 Metres,6 Metres,Up to 20 M2 (New),14 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082303,,,N,,TR,,,,Prunus serrula,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,14.0,4.0,deciduous,4.0,0.0,observed,observed
26650414,St Michael On The Mount Church Of Englan,358505.19,173241.03,358505.19,173241.03,358505.19,173241.03,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,6.0,4.0,0.14,Not Applicable,10.0,501,PK00082304,St Michael On The Mount Church Of Englan,200005.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358505.19,173241.03,N,RY02,358505.19,173241.03,358505.19,173241.03,,BEJA,Betula utilis jacquemontii,,Birch,Jacquemont's birch,4 Metres,6 Metres,Up to 20 M2 (New),14 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082304,,,N,,TR,,,,Betula utilis jacquemontii,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,14.0,4.0,deciduous,4.0,0.0,observed,observed
26650415,St Michael On The Mount Church Of Englan,358509.43,173239.4,358509.43,173239.4,358509.43,173239.4,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,6.0,4.0,0.15,Not Applicable,10.0,501,PK00082305,St Michael On The Mount Church Of Englan,200006.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358509.43,173239.4,N,RY02,358509.43,173239.4,358509.43,173239.4,,BEJA,Betula utilis jacquemontii,,Birch,Jacquemont's birch,4 Metres,6 Metres,Up to 20 M2 (New),15 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082305,,,N,,TR,,,,Betula utilis jacquemontii,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,15.0,4.0,deciduous,4.0,0.0,observed,observed
26650416,St Michael On The Mount Church Of Englan,358513.98,173237.65,358513.98,173237.65,358513.98,173237.65,Betula utilis,Birch,Himalayan birch,Betula utilis,6.0,5.0,0.15,Not Applicable,10.0,501,PK00082306,St Michael On The Mount Church Of Englan,200007.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358513.98,173237.65,N,RY02,358513.98,173237.65,358513.98,173237.65,,BEUT,Betula utilis,,Birch,Himalayan birch,5 Metres,6 Metres,Up to 20 M2 (New),15 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082306,,,N,,TR,,,,Betula utilis,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,15.0,5.0,deciduous,5.0,0.0,observed,observed
26650417,St Michael On The Mount Church Of Englan,358521.42,173245.58,358521.42,173245.58,358521.42,173245.58,Prunus avium,Cherry,Wild cherry,Prunus avium,8.0,4.0,0.16,Not Applicable,60.05,501,PK00082308,St Michael On The Mount Church Of Englan,200009.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358521.42,173245.58,N,RY02,358521.42,173245.58,358521.42,173245.58,,PRAV,Prunus avium,,Cherry,Wild cherry,4 Metres,8 Metres,20.1 - 100 M2 (New),16 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082308,,,N,,TR,,,,Prunus avium,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,16.0,4.0,deciduous,4.0,0.0,observed,observed
26650418,St Michael On The Mount Church Of Englan,358526.57,173251.74,358526.57,173251.74,358526.57,173251.74,Acer platanoides,Maple,Norway maple,Acer platanoides,14.0,11.0,0.44,Not Applicable,150.05,501,PK00082309,St Michael On The Mount Church Of Englan,200010.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358526.57,173251.74,N,RY02,358526.57,173251.74,358526.57,173251.74,,ACPL,Acer platanoides,,Maple,Norway maple,11 Metres,14 Metres,100.1 - 200 M2 (New),44 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082309,,,N,,TR,,,,Acer platanoides,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,44.0,11.0,deciduous,11.0,0.0,observed,observed
26650419,St Michael On The Mount Church Of Englan,358528.36,173255.89,358528.36,173255.89,358528.36,173255.89,Acer platanoides,Maple,Norway maple,Acer platanoides,9.0,10.0,0.31,Not Applicable,60.05,501,PK00082310,St Michael On The Mount Church Of Englan,200011.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358528.36,173255.89,N,RY02,358528.36,173255.89,358528.36,173255.89,,ACPL,Acer platanoides,,Maple,Norway maple,10 Metres,9 Metres,20.1 - 100 M2 (New),31 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082310,,,N,,TR,,,,Acer platanoides,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,31.0,10.0,deciduous,10.0,0.0,observed,observed
26650420,St Michael On The Mount Church Of Englan,358515.15,173265.84,358515.15,173265.84,358515.15,173265.84,Betula pendula Dalecarlica,Birch,Swedish birch,Betula pendula Dalecarlica,8.0,10.0,0.25,Not Applicable,60.05,501,PK00082311,St Michael On The Mount Church Of Englan,200012.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358515.15,173265.84,N,RY02,358515.15,173265.84,358515.15,173265.84,,BEP1,Betula pendula Dalecarlica,,Birch,Swedish birch,10 Metres,8 Metres,20.1 - 100 M2 (New),25 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082311,,,N,,TR,,,,Betula pendula Dalecarlica,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,25.0,10.0,deciduous,10.0,0.0,observed,observed
26650421,St Michael On The Mount Church Of Englan,358510.21,173270.53,358510.21,173270.53,358510.21,173270.53,Prunus cerasifera Pissardii,Plum,Cherry plum,Prunus cerasifera Pissardii,6.0,3.0,0.14,Not Applicable,10.0,501,PK00082312,St Michael On The Mount Church Of Englan,200013.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358510.21,173270.53,N,RY02,358510.21,173270.53,358510.21,173270.53,,PRC1,Prunus cerasifera Pissardii,,Plum,Cherry plum,3 Metres,6 Metres,Up to 20 M2 (New),14 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082312,,,N,,TR,,,,Prunus cerasifera Pissardii,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,14.0,3.0,deciduous,3.0,0.0,observed,observed
26650422,St Michael On The Mount Church Of Englan,358501.73,173280.23,358501.73,173280.23,358501.73,173280.23,Corylus avellana,Hazel,Hazel,Corylus avellana,2.0,3.0,0.06,Not Applicable,10.0,501,PK00082314,St Michael On The Mount Church Of Englan,200015.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358501.73,173280.23,N,RY02,358501.73,173280.23,358501.73,173280.23,,COAV,Corylus avellana,,Hazel,Hazel,3 Metres,2 Metres,Up to 20 M2 (New),6 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082314,,,N,,TR,,,,Corylus avellana,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,6.0,3.0,deciduous,3.0,0.0,observed,observed
26650423,St Michael On The Mount Church Of Englan,358496.15,173285.92,358496.15,173285.92,358496.15,173285.92,Sorbus hupehensis,Rowan,Hupeh rowan,Sorbus hupehensis,6.0,3.0,0.15,Not Applicable,10.0,501,PK00082315,St Michael On The Mount Church Of Englan,200016.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358496.15,173285.92,N,RY02,358496.15,173285.92,358496.15,173285.92,,SOHU,Sorbus hupehensis,,Rowan,Hupeh rowan,3 Metres,6 Metres,Up to 20 M2 (New),15 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082315,,,N,,TR,,,,Sorbus hupehensis,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,15.0,3.0,deciduous,3.0,0.0,observed,observed
26650424,St Michael On The Mount Church Of Englan,358494.35,173288.48,358494.35,173288.48,358494.35,173288.48,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,9.0,4.0,0.18,Not Applicable,60.05,501,PK00082316,St Michael On The Mount Church Of Englan,200017.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358494.35,173288.48,N,RY02,358494.35,173288.48,358494.35,173288.48,,CRMO,Crataegus monogyna,,Hawthorn,Common hawthorn,4 Metres,9 Metres,20.1 - 100 M2 (New),18 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082316,,,N,,TR,,,,Crataegus monogyna,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,18.0,4.0,deciduous,4.0,0.0,observed,observed
26650425,St Michael On The Mount Church Of Englan,358519.56,173277.31,358519.56,173277.31,358519.56,173277.31,Betula pendula,Silver Birch,Silver birch,Betula pendula,10.0,14.0,0.37,Not Applicable,60.05,501,PK00082319,St Michael On The Mount Church Of Englan,200020.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358519.56,173277.31,N,RY02,358519.56,173277.31,358519.56,173277.31,,BEPE,Betula pendula,,Silver Birch,Silver birch,14 Metres,10 Metres,20.1 - 100 M2 (New),37 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082319,,,N,,TR,,,,Betula pendula,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,37.0,14.0,deciduous,14.0,0.0,observed,observed
26650426,St Michael On The Mount Church Of Englan,358522.17,173281.45,358522.17,173281.45,358522.17,173281.45,Prunus avium,Cherry,Wild cherry,Prunus avium,16.0,16.0,0.61,Not Applicable,60.05,501,PK00082320,St Michael On The Mount Church Of Englan,200021.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358522.17,173281.45,N,RY02,358522.17,173281.45,358522.17,173281.45,,PRAV,Prunus avium,,Cherry,Wild cherry,16 Metres,16 Metres,20.1 - 100 M2 (New),61 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082320,,,N,,TR,,,,Prunus avium,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,61.0,16.0,deciduous,16.0,0.0,observed,observed
26650427,St Michael On The Mount Church Of Englan,358491.11,173230.49,358491.11,173230.49,358491.11,173230.49,Salix caprea,Willow,Goat willow,Salix caprea,10.0,6.0,0.51,Not Applicable,,501,PK00276300,St Michael On The Mount Church Of Englan,200022.0,,,PK: Tree - BCC Other,0,Number,ED098697,TR,358491.11,173230.49,N,RY02,358491.11,173230.49,358491.11,173230.49,,SACA,Salix caprea,,Willow,Goat willow,6 Metres,10 Metres,,51 Centimetres,Risk Zone D (5),,No Code Allocated,PK00276300,,,N,,TR,,,,Salix caprea,Risk Zone D (5),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,51.0,6.0,deciduous,6.0,0.0,observed,observed
26650428,St Michael On The Mount Church Of Englan,358511.55,173275.32,358511.55,173275.32,358511.55,173275.32,Tilia tomentosa,Lime,Silver lime,Tilia tomentosa,10.0,12.0,0.65,Not Applicable,150.05,501,PK00082317,St Michael On The Mount Church Of Englan,200018.0,,,PK: Tree - BCC Other,1,Number,ED098697,TR,358511.55,173275.32,N,RY02,358511.55,173275.32,358511.55,173275.32,,TITO,Tilia tomentosa,,Lime,Silver lime,12 Metres,10 Metres,100.1 - 200 M2 (New),65 Centimetres,Risk Zone D (5),,No Code Allocated,PK00082317,,,N,,TR,,,,Tilia tomentosa,Risk Zone D (5),Not Applicable,,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,65.0,12.0,deciduous,12.0,0.0,observed,observed
26650583,Brunswick Square Cemetery,359289.86,173771.51,359289.86,173771.51,359289.86,173771.51,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,4.0,4.0,0.17,Not Applicable,10.0,452,PK00067357,Brunswick Square Cemetery,200008.0,GINBIL,,PK: Tree - Parks and Green Spa,1,Number,BRUNSQCE,TR,359289.86,173771.51,N,RY45,359289.86,173771.51,359289.86,173771.51,GINBIL,GIBI,Ginkgo biloba,,Gingko,Maidenhair tree,4 Metres,4 Metres,Up to 20 M2 (New),17 Centimetres,Risk Zone C (4),,No Code Allocated,PK00067357,,,N,,TR,,,,Ginkgo biloba,Risk Zone C (4),Not Applicable,No Code Allocated,,Not Applicable,Not Applicable,,,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,,Not Applicable,PARKS_EDIT,2026/03/10 05:14:23+00,PARKS_EDIT,2026/03/10 05:14:23+00,17.0,4.0,deciduous,4.0,0.0,observed,observed
